"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","rp32_2.CSV",14.8443361656314,3.98422770705997,15.8740704217044,15.3568074435878,40,15.45,6.01955338959627,5.90935807178012,23.412,20.439175,6.77964035956055,2.33872074447802,0,0,0.570833333333333,584.504060342034,18.7198375537942,15.2994033315548,3.31601623737557,"rp32_2.CSV",11.9281654968247,5.69840997685913,3.71477173463289,96.2852282653671,23.412,543.9,3.325,0.893688267891806,19.5918744228994
