"",".id","xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","hit.count","phi","dee","x.counter","sum.dee","fee","cvr","olai","vai"
"1","1",1,0,0,0,491,547,1,0,1,0,1,3.25200514862808,0,0,4.26033911689515,0
"2","1",1,1,0,0,491,547,1,0,1,0,1,3.25200514862808,0,0,4.26033911689515,0
"3","1",1,2,0,0,491,547,1,0,1,0,1,3.25200514862808,0,0,4.26033911689515,0
"4","1",1,3,0,0,491,547,1,0,1,0,1,3.25200514862808,0,0,4.26033911689515,0
"5","1",1,4,0,0,491,547,1,0,1,0,1,3.25200514862808,0,0,4.26033911689515,0
"6","1",1,5,292,56,491,547,1,292,0.405295315682281,0.903139303070028,1,3.25200514862808,0.277717673187275,0.594704684317719,4.26033911689515,2.53364362959956
"7","1",1,6,112,56,491,547,1,404,0.177189409368635,0.827396706069909,1,3.25200514862808,0.254426628573747,0.228105906313646,4.26033911689515,0.971808515462844
"8","1",1,7,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"9","1",1,8,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"10","1",1,9,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"11","1",1,10,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"12","1",1,11,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"13","1",1,12,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"14","1",1,13,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"15","1",1,14,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"16","1",1,15,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"17","1",1,16,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"18","1",1,17,0,0,491,547,1,404,0.177189409368635,0,1,3.25200514862808,0,0,4.26033911689515,0
"19","1",1,18,19,56,491,547,1,423,0.138492871690428,0.246400413478477,1,3.25200514862808,0.0757687648749344,0.0386965376782077,4.26033911689515,0.164860373158875
"20","1",1,19,49,56,491,547,1,472,0.0386965376782077,1.27506872600967,1,3.25200514862808,0.392086933364044,0.09979633401222,4.26033911689515,0.425166225514994
"21","1",1,20,0,0,491,547,1,472,0.0386965376782077,0,1,3.25200514862808,0,0,4.26033911689515,0
"22","1",1,21,19,56,491,547,1,491,0,0,1,3.25200514862808,0,0.0386965376782077,4.26033911689515,0.164860373158875
"23","1",1,22,0,0,491,547,1,491,0,0,1,3.25200514862808,0,0,4.26033911689515,0
"24","1",1,23,0,0,491,547,1,491,0,0,1,3.25200514862808,0,0,4.26033911689515,0
"25","1",1,24,0,0,491,547,1,491,0,0,1,3.25200514862808,0,0,4.26033911689515,0
"26","1",1,25,0,0,491,547,1,491,0,0,1,3.25200514862808,0,0,4.26033911689515,0
"27","1",1,26,0,0,491,547,1,491,0,0,1,3.25200514862808,0,0,4.26033911689515,0
"28","2",2,0,0,0,541,546,1,0,1,0,1,3.89552400604811,0,0,7.20133994647941,0
"29","2",2,1,0,0,541,546,1,0,1,0,1,3.89552400604811,0,0,7.20133994647941,0
