"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","RPL03-2SN.CSV",8.37837621296166,1.06003714477393,1.12367874830046,8.4435048851478,40,8.5,6.53046971321252,1.53589529557661,11.766,10.103175,5.66803060124236,2.39509637138889,0,0,0.440384615384615,11.6585335217799,2.87248631812014,1.84590245516726,0.774171315020132,"RPL03-2SN.CSV",7.22679640555009,1.94725405633492,9.58213968191247,90.4178603180875,11.766,506.275,1.725,1.08343880601796,9.39751414937299
