"",".id","xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","hit.count","phi","dee","x.counter","sum.dee","fee","cvr","olai","vai"
"1","1",1,0,0,0,570,570,1,0,1,0,1,6.34738920965601,0,0,8,0
"2","1",1,1,0,0,570,570,1,0,1,0,1,6.34738920965601,0,0,8,0
"3","1",1,2,0,0,570,570,1,0,1,0,1,6.34738920965601,0,0,8,0
"4","1",1,3,65,0,570,570,1,65,0.886164623467601,0.120852540368545,1,6.34738920965601,0.0190397242672148,0.114035087719298,8,0.152317794137718
"5","1",1,4,19,0,570,570,1,84,0.852889667250438,0.0382725462048757,1,6.34738920965601,0.00602965171044708,0.0333333333333333,8,0.0482372136835767
"6","1",1,5,144,0,570,570,1,228,0.600700525394046,0.35053367591665,1,6.34738920965601,0.0552248592828368,0.252631578947368,8,0.441798874262694
"7","1",1,6,9,0,570,570,1,237,0.584938704028021,0.0265894541892394,1,6.34738920965601,0.00418903793528055,0.0157894736842105,8,0.0335123034822444
"8","1",1,7,284,0,570,570,1,521,0.0875656742556918,1.89911798754855,1,6.34738920965601,0.299196712982325,0.498245614035088,8,2.3935737038586
"9","1",1,8,43,0,570,570,1,564,0.0122591943957968,1.96611285637283,1,6.34738920965601,0.309751425575396,0.0754385964912281,8,2.47801140460317
"10","1",1,9,6,0,570,570,1,570,0.00175131348511384,1.94591014905531,1,6.34738920965601,0.3065685882465,0.0105263157894737,8,2.452548705972
"11","1",1,10,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"12","1",1,11,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"13","1",1,12,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"14","1",1,13,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"15","1",1,14,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"16","1",1,15,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"17","1",1,16,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"18","1",1,17,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"19","1",1,18,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"20","1",1,19,0,0,570,570,1,570,0.00175131348511384,0,1,6.34738920965601,0,0,8,0
"21","2",2,0,0,0,569,569,1,0,1,0,1,6.3456363608286,0,0,8,0
"22","2",2,1,0,0,569,569,1,0,1,0,1,6.3456363608286,0,0,8,0
"23","2",2,2,7,0,569,569,1,7,0.987719298245614,0.0123567326889054,1,6.3456363608286,0.00194728030196989,0.0123022847100176,8,0.0155782424157591
"24","2",2,3,295,0,569,569,1,302,0.470175438596491,0.742292647628834,1,6.3456363608286,0.116976864954157,0.518453427065026,8,0.935814919633254
"25","2",2,4,1,0,569,569,1,303,0.468421052631579,0.00373832211060716,1,6.3456363608286,0.00058911697709054,0.00175746924428822,8,0.00471293581672432
"26","2",2,5,68,0,569,569,1,371,0.349122807017544,0.293943833675757,1,6.3456363608286,0.0463221995338817,0.119507908611599,8,0.370577596271054
"27","2",2,6,153,0,569,569,1,524,0.0807017543859649,1.4646634282354,1,6.3456363608286,0.230814270618581,0.268892794376098,8,1.84651416494865
"28","2",2,7,19,0,569,569,1,543,0.0473684210526316,0.532804530484766,1,6.3456363608286,0.0839639242131413,0.0333919156414763,8,0.67171139370513
"29","2",2,8,18,0,569,569,1,561,0.0157894736842105,1.09861228866811,1,6.3456363608286,0.173128781133726,0.031634446397188,8,1.38503024906981
"30","2",2,9,8,0,569,569,1,569,0.00175438596491228,2.19722457733622,1,6.3456363608286,0.346257562267453,0.0140597539543058,8,2.77006049813962
"31","2",2,10,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"32","2",2,11,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"33","2",2,12,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"34","2",2,13,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"35","2",2,14,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"36","2",2,15,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"37","2",2,16,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"38","2",2,17,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"39","2",2,18,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"40","2",2,19,0,0,569,569,1,569,0.00175438596491228,0,1,6.3456363608286,0,0,8,0
"41","3",3,0,0,0,569,569,1,0,1,0,1,6.3456363608286,0,0,8,0
