"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","RPLmid2SN.CSV",17.3402446431239,1.30449107407651,1.70169696234529,17.3880199799079,40,17.575,3.00440389464478,1.90663483925381,23.407,20.077825,4.60664029214481,1.45324197773626,0,0,0.6375,31.1233113036806,4.66469400089394,3.06005574813674,1.31933320158134,"RPLmid2SN.CSV",15.8545347898772,2.86034663878782,16.6370320534384,83.3629679465616,23.407,520.35,1.675,0.486110735480465,11.3350804941969
