"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","dnr_1987_2.CSV",7.94349620620256,2.56903619779257,6.59994698556849,8.33870974964855,40,7.575,5.94138968161122,3.35801757757193,16.189,11.15085,6.89372367612466,3.45731650707483,0,0,0.617647058823529,41.74638339071,4.65078960480553,4.48514653523637,2.76232114910074,"dnr_1987_2.CSV",6.49617360459051,3.30266408934185,3.04470969047137,96.9552903095286,16.189,494.425,2.925,0.87432579279213,12.5370919881306
