"",".id","xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","hit.count","phi","dee","x.counter","sum.dee","fee","cvr","olai","vai"
"1","1",1,0,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"2","1",1,1,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"3","1",1,2,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"4","1",1,3,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"5","1",1,4,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"6","1",1,5,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"7","1",1,6,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"8","1",1,7,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"9","1",1,8,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"10","1",1,9,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"11","1",1,10,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"12","1",1,11,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"13","1",1,12,0,0,443,451,1,0,1,0,1,2.76136525986993,0,0,6.66357910486633,0
"14","1",1,13,41,8,443,451,1,41,0.90744920993228,0.0971176814261146,1,2.76136525986993,0.0351701684806048,0.0925507900677201,6.66357910486633,0.61671951083413
"15","1",1,14,52,8,443,451,1,93,0.790067720090293,0.138518934135562,1,2.76136525986993,0.0501632059143405,0.117381489841986,6.66357910486633,0.782180843009141
"16","1",1,15,12,8,443,451,1,105,0.762979683972912,0.0348872590004405,1,2.76136525986993,0.012634061675015,0.0270880361173815,6.66357910486633,0.180503271463648
"17","1",1,16,26,8,443,451,1,131,0.704288939051919,0.0800427076735364,1,2.76136525986993,0.028986642526714,0.0586907449209932,6.66357910486633,0.39109042150457
"18","1",1,17,11,8,443,451,1,142,0.679458239277652,0.0358929230606065,1,2.76136525986993,0.0129982525608717,0.0248306997742664,6.66357910486633,0.165461332175011
"19","1",1,18,161,8,443,451,1,303,0.316027088036117,0.765467842139571,1,2.76136525986993,0.277206298371273,0.363431151241535,6.66357910486633,2.42175222547061
"20","1",1,19,99,8,443,451,1,402,0.0925507900677201,1.228070355905,1,2.76136525986993,0.44473303613693,0.223476297968397,6.66357910486633,1.48915198957509
