"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","RPLmid3SN.CSV",17.0380144561262,0.991731815173111,0.983531993226553,17.0661325525311,40,16.425,3.08258554044155,2.29701590139948,22.371,20.630275,3.60822826222994,1.0197665690495,0,0,0.590217391304348,35.7048776171895,5.40487709354058,2.54797590665805,0.88721182356402,"RPLmid3SN.CSV",16.1443114497851,2.64181886183724,23.937382344199,76.062617655801,22.371,504.775,1.525,0.812933010945511,11.3223133912212
