"","plot","mean.height","height.2","mean.height.var","mean.height.rms","transect.length","mode.el","max.el","mode.2","max.can.ht","mean.max.ht","mean.vai","mean.peak.vai","deep.gaps","deep.gap.fraction","porosity","std.std","mean.std","rugosity","top.rugosity","plot","mean.return.ht","sd.return.ht","sky.fraction","cover.fraction","max.ht","scan.density","rumple","clumping.index","enl"
"1","bs_40_e.CSV",10.3605378057007,4.19370048256421,17.5871237374593,11.1574275380742,40,7.775,6.08883599366852,6.35483865719456,25.78,18.887875,6.81602566957755,2.74683282403206,0,0,0.661111111111111,2247.8478998097,37.1642065230932,29.4392536134763,6.82035476627283,"bs_40_e.CSV",7.23863611639924,6.41031932697448,3.67284920884418,96.3271507911558,25.78,477.275,4.8,0.858452125419489,18.9310344827586
